trial,mode,binary_outcome,continuous_outcome,steps_taken,x,y,table_height,camera_azimuth,camera_elevation,camera_distance
324,brute_force,1.0,2.0,5,0.5,0.4,1.0,-30.0,30.0,102.0
325,brute_force,1.0,2.0,4,0.5,0.5,1.0,-30.0,30.0,102.0
326,brute_force,1.0,2.0,6,0.5,0.6000000000000001,1.0,-30.0,30.0,102.0
327,brute_force,1.0,2.0,7,0.5,0.7000000000000001,1.0,-30.0,30.0,102.0
328,brute_force,0.0,1.0,35,0.5,0.8,1.0,-30.0,30.0,102.0
329,brute_force,0.0,1.0,35,0.5,0.9,1.0,-30.0,30.0,102.0
330,brute_force,0.0,1.0,35,0.5,1.0,1.0,-30.0,30.0,102.0
331,brute_force,1.0,2.0,7,0.6000000000000001,0.30000000000000004,1.0,-30.0,30.0,102.0
332,brute_force,1.0,2.0,6,0.6000000000000001,0.4,1.0,-30.0,30.0,102.0
333,brute_force,1.0,2.0,6,0.6000000000000001,0.5,1.0,-30.0,30.0,102.0
334,brute_force,1.0,2.0,6,0.6000000000000001,0.6000000000000001,1.0,-30.0,30.0,102.0
335,brute_force,1.0,2.0,6,0.6000000000000001,0.7000000000000001,1.0,-30.0,30.0,102.0
336,brute_force,1.0,2.0,9,0.6000000000000001,0.8,1.0,-30.0,30.0,102.0
337,brute_force,0.0,1.5,35,0.6000000000000001,0.9,1.0,-30.0,30.0,102.0
338,brute_force,0.0,1.0,35,0.6000000000000001,1.0,1.0,-30.0,30.0,102.0
339,brute_force,1.0,2.0,8,0.7000000000000001,0.4,1.0,-30.0,30.0,102.0
340,brute_force,1.0,2.0,6,0.7000000000000001,0.5,1.0,-30.0,30.0,102.0
341,brute_force,1.0,2.0,7,0.7000000000000001,0.6000000000000001,1.0,-30.0,30.0,102.0
342,brute_force,1.0,2.0,7,0.7000000000000001,0.7000000000000001,1.0,-30.0,30.0,102.0
343,brute_force,1.0,2.0,7,0.7000000000000001,0.8,1.0,-30.0,30.0,102.0
344,brute_force,1.0,2.0,8,0.7000000000000001,0.9,1.0,-30.0,30.0,102.0
345,brute_force,0.0,1.0,35,0.7000000000000001,1.0,1.0,-30.0,30.0,102.0
346,brute_force,1.0,2.0,9,0.8,0.5,1.0,-30.0,30.0,102.0
347,brute_force,1.0,2.0,9,0.8,0.6000000000000001,1.0,-30.0,30.0,102.0
348,brute_force,1.0,2.0,8,0.8,0.7000000000000001,1.0,-30.0,30.0,102.0
349,brute_force,1.0,2.0,8,0.8,0.8,1.0,-30.0,30.0,102.0
350,brute_force,1.0,2.0,8,0.8,0.9,1.0,-30.0,30.0,102.0
351,brute_force,0.0,1.0,35,0.8,1.0,1.0,-30.0,30.0,102.0
352,brute_force,0.0,1.5,35,0.9,0.6000000000000001,1.0,-30.0,30.0,102.0
353,brute_force,1.0,2.0,8,0.9,0.7000000000000001,1.0,-30.0,30.0,102.0
354,brute_force,0.0,1.5,35,0.9,0.8,1.0,-30.0,30.0,102.0
355,brute_force,0.0,1.5,35,0.9,0.9,1.0,-30.0,30.0,102.0
356,brute_force,0.0,1.0,35,0.9,1.0,1.0,-30.0,30.0,102.0
357,brute_force,0.0,1.0,35,1.0,0.6000000000000001,1.0,-30.0,30.0,102.0
358,brute_force,0.0,1.5,35,1.0,0.7000000000000001,1.0,-30.0,30.0,102.0
359,brute_force,0.0,1.5,35,1.0,0.8,1.0,-30.0,30.0,102.0
360,brute_force,0.0,1.5,35,1.0,0.9,1.0,-30.0,30.0,102.0
361,brute_force,0.0,1.0,35,1.0,1.0,1.0,-30.0,30.0,102.0
